{'ulf': 31, 'urf': 327, 'umf': 100, 'ull': 9, 'urr': 70, 'ubb': 156, 'ul2': 58, 'ur2': 63, 'l1d': 848, 'lld': 750, 'rrd': 1852, 'r1d': 871, 'imur': 360, 'pos': {'x': -0.82, 'y': 6.61, 'z': -0.33}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '4097', '0BAE', '86AE'], 'Ax': ['0.00', '1.60', '-4.20', '5.10'], 'Ay': ['7.20', '3.10', '3.40', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.73', '4.46', '4.91', '5.89']}, 'a': -2.3, 'b': 6.3, 'oldx': -0.82, 'oldy': 6.61, 'imuc': 461.83011332616803, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 70, 'urf': 100, 'umf': 58, 'ull': 84, 'urr': 77, 'ubb': 104, 'ul2': 52, 'ur2': 98, 'l1d': 1968, 'lld': 742, 'rrd': 1327, 'r1d': 1745, 'imur': 383, 'pos': {'x': 4.91, 'y': 4.47, 'z': -0.57}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '4090', '1D33'], 'Ax': ['4.40', '5.10', '5.10', '0.00'], 'Ay': ['3.66', '7.20', '0.00', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.86', '3.11', '5.25', '5.86']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 70, 'urf': 100, 'umf': 58, 'ull': 84, 'urr': 77, 'ubb': 104, 'ul2': 52, 'ur2': 98, 'l1d': 1968, 'lld': 742, 'rrd': 1327, 'r1d': 1745, 'imur': 386, 'pos': {'x': 4.91, 'y': 4.47, 'z': -0.57}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '4090', '1D33'], 'Ax': ['4.40', '5.10', '5.10', '0.00'], 'Ay': ['3.66', '7.20', '0.00', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.86', '3.11', '5.25', '5.86']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 70, 'urf': 100, 'umf': 58, 'ull': 84, 'urr': 77, 'ubb': 104, 'ul2': 52, 'ur2': 98, 'l1d': 1968, 'lld': 742, 'rrd': 1327, 'r1d': 1745, 'imur': 390, 'pos': {'x': 4.91, 'y': 4.47, 'z': -0.57}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '4090', '1D33'], 'Ax': ['4.40', '5.10', '5.10', '0.00'], 'Ay': ['3.66', '7.20', '0.00', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.86', '3.11', '5.25', '5.86']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 70, 'urf': 100, 'umf': 58, 'ull': 84, 'urr': 77, 'ubb': 104, 'ul2': 52, 'ur2': 98, 'l1d': 1968, 'lld': 742, 'rrd': 1327, 'r1d': 1745, 'imur': 393, 'pos': {'x': 4.91, 'y': 4.47, 'z': -0.57}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '4090', '1D33'], 'Ax': ['4.40', '5.10', '5.10', '0.00'], 'Ay': ['3.66', '7.20', '0.00', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.86', '3.11', '5.25', '5.86']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 70, 'urf': 100, 'umf': 58, 'ull': 84, 'urr': 77, 'ubb': 104, 'ul2': 52, 'ur2': 98, 'l1d': 1968, 'lld': 742, 'rrd': 1327, 'r1d': 1745, 'imur': 396, 'pos': {'x': 4.91, 'y': 4.47, 'z': -0.57}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '4090', '1D33'], 'Ax': ['4.40', '5.10', '5.10', '0.00'], 'Ay': ['3.66', '7.20', '0.00', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.86', '3.11', '5.25', '5.86']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 70, 'urf': 100, 'umf': 58, 'ull': 84, 'urr': 77, 'ubb': 104, 'ul2': 52, 'ur2': 98, 'l1d': 1968, 'lld': 742, 'rrd': 1327, 'r1d': 1745, 'imur': 400, 'pos': {'x': 4.91, 'y': 4.47, 'z': -0.57}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '4090', '1D33'], 'Ax': ['4.40', '5.10', '5.10', '0.00'], 'Ay': ['3.66', '7.20', '0.00', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.86', '3.11', '5.25', '5.86']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 70, 'urf': 100, 'umf': 58, 'ull': 84, 'urr': 77, 'ubb': 104, 'ul2': 52, 'ur2': 98, 'l1d': 1968, 'lld': 742, 'rrd': 1327, 'r1d': 1745, 'imur': 403, 'pos': {'x': 4.91, 'y': 4.47, 'z': -0.57}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '4090', '1D33'], 'Ax': ['4.40', '5.10', '5.10', '0.00'], 'Ay': ['3.66', '7.20', '0.00', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.86', '3.11', '5.25', '5.86']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 109, 'urf': 100, 'umf': 100, 'ull': 59, 'urr': 94, 'ubb': 100, 'ul2': 70, 'ur2': 100, 'l1d': 1344, 'lld': 3384, 'rrd': 511, 'r1d': 1353, 'imur': 406, 'pos': {'x': 5.18, 'y': 5.11, 'z': -0.75}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '0D9D', '4097'], 'Ax': ['4.40', '5.10', '10.10', '1.60'], 'Ay': ['3.66', '7.20', '3.12', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.37', '2.74', '5.59', '4.30']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 88, 'urf': 100, 'umf': 205, 'ull': 47, 'urr': 53, 'ubb': 107, 'ul2': 61, 'ur2': 102, 'l1d': 1008, 'lld': 1606, 'rrd': 952, 'r1d': 1174, 'imur': 406, 'pos': {'x': 4.89, 'y': 4.96, 'z': -0.74}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '4090', '1D33'], 'Ax': ['4.40', '5.10', '5.10', '0.00'], 'Ay': ['3.66', '7.20', '0.00', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.30', '2.92', '5.30', '5.66']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 71, 'urf': 100, 'umf': 72, 'ull': 34, 'urr': 58, 'ubb': 113, 'ul2': 54, 'ur2': 109, 'l1d': 766, 'lld': 1419, 'rrd': 1537, 'r1d': 1008, 'imur': 405, 'pos': {'x': 5.08, 'y': 4.76, 'z': -0.63}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '0D9D', '4097'], 'Ax': ['4.40', '5.10', '10.10', '1.60'], 'Ay': ['3.66', '7.20', '3.12', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.15', '2.99', '5.65', '4.09']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 25, 'urf': 71, 'umf': 63, 'ull': 21, 'urr': 62, 'ubb': 58, 'ul2': 37, 'ur2': 121, 'l1d': 149, 'lld': 37, 'rrd': 1889, 'r1d': 934, 'imur': 405, 'pos': {'x': 5.15, 'y': 4.5, 'z': -0.52}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '4090', '1D33'], 'Ax': ['4.40', '5.10', '5.10', '0.00'], 'Ay': ['3.66', '7.20', '0.00', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.85', '3.17', '5.05', '6.20']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 31, 'urf': 65, 'umf': 31, 'ull': 31, 'urr': 57, 'ubb': 121, 'ul2': 44, 'ur2': 126, 'l1d': 219, 'lld': 141, 'rrd': 1938, 'r1d': 1173, 'imur': 405, 'pos': {'x': 4.88, 'y': 4.29, 'z': -0.41}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '4090', '1D33'], 'Ax': ['4.40', '5.10', '5.10', '0.00'], 'Ay': ['3.66', '7.20', '0.00', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.76', '3.33', '4.80', '6.15']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 51, 'urf': 53, 'umf': 37, 'ull': 32, 'urr': 68, 'ubb': 112, 'ul2': 62, 'ur2': 109, 'l1d': 299, 'lld': 261, 'rrd': 2044, 'r1d': 1488, 'imur': 405, 'pos': {'x': 4.83, 'y': 4.16, 'z': -0.44}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '4090', '1D33'], 'Ax': ['4.40', '5.10', '5.10', '0.00'], 'Ay': ['3.66', '7.20', '0.00', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.62', '3.41', '4.75', '5.96']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 51, 'urf': 100, 'umf': 39, 'ull': 62, 'urr': 44, 'ubb': 107, 'ul2': 53, 'ur2': 103, 'l1d': 313, 'lld': 281, 'rrd': 1592, 'r1d': 2135, 'imur': 405, 'pos': {'x': 4.98, 'y': 3.84, 'z': -0.36}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '4090', '1D33'], 'Ax': ['4.40', '5.10', '5.10', '0.00'], 'Ay': ['3.66', '7.20', '0.00', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.53', '3.67', '4.62', '6.16']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 51, 'urf': 64, 'umf': 50, 'ull': 45, 'urr': 124, 'ubb': 99, 'ul2': 71, 'ur2': 94, 'l1d': 435, 'lld': 516, 'rrd': 1628, 'r1d': 3253, 'imur': 405, 'pos': {'x': 4.96, 'y': 3.94, 'z': -0.4}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '4090', '1D33'], 'Ax': ['4.40', '5.10', '5.10', '0.00'], 'Ay': ['3.66', '7.20', '0.00', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.65', '3.57', '4.66', '6.07']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 63, 'urf': 70, 'umf': 58, 'ull': 50, 'urr': 102, 'ubb': 94, 'ul2': 83, 'ur2': 89, 'l1d': 510, 'lld': 2010, 'rrd': 1378, 'r1d': 1623, 'imur': 405, 'pos': {'x': 5.15, 'y': 4.04, 'z': -0.36}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '0D9D', '4097'], 'Ax': ['4.40', '5.10', '10.10', '1.60'], 'Ay': ['3.66', '7.20', '3.12', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.67', '3.42', '5.28', '4.08']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 56, 'urf': 100, 'umf': 53, 'ull': 44, 'urr': 105, 'ubb': 101, 'ul2': 62, 'ur2': 94, 'l1d': 438, 'lld': 2242, 'rrd': 1283, 'r1d': 2371, 'imur': 405, 'pos': {'x': 5.13, 'y': 4.2, 'z': -0.42}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '0D9D', '4097'], 'Ax': ['4.40', '5.10', '10.10', '1.60'], 'Ay': ['3.66', '7.20', '3.12', '3.10'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.75', '3.34', '5.34', '4.01']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 51, 'urf': 100, 'umf': 63, 'ull': 35, 'urr': 55, 'ubb': 112, 'ul2': 53, 'ur2': 110, 'l1d': 333, 'lld': 1721, 'rrd': 3563, 'r1d': 1332, 'imur': 405, 'pos': {'x': 4.95, 'y': 4.37, 'z': -0.5}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '4090', '1D33'], 'Ax': ['4.40', '5.10', '5.10', '0.00'], 'Ay': ['3.66', '7.20', '0.00', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.80', '3.19', '4.84', '5.74']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 58, 'urf': 100, 'umf': 60, 'ull': 31, 'urr': 122, 'ubb': 125, 'ul2': 42, 'ur2': 120, 'l1d': 618, 'lld': 1738, 'rrd': 2435, 'r1d': 763, 'imur': 405, 'pos': {'x': 4.95, 'y': 4.82, 'z': -0.8}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '4090', '1D33'], 'Ax': ['4.40', '5.10', '5.10', '0.00'], 'Ay': ['3.66', '7.20', '0.00', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.32', '3.09', '5.12', '5.66']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 206, 'urf': 100, 'umf': 173, 'ull': 36, 'urr': 76, 'ubb': 140, 'ul2': 31, 'ur2': 136, 'l1d': 1117, 'lld': 1553, 'rrd': 1365, 'r1d': 641, 'imur': 405, 'pos': {'x': 4.9, 'y': 4.87, 'z': -0.71}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '4090', '1D33'], 'Ax': ['4.40', '5.10', '5.10', '0.00'], 'Ay': ['3.66', '7.20', '0.00', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.18', '2.95', '5.26', '5.70']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 188, 'urf': 185, 'umf': 100, 'ull': 44, 'urr': 42, 'ubb': 72, 'ul2': 35, 'ur2': 60, 'l1d': 1508, 'lld': 2536, 'rrd': 1283, 'r1d': 1910, 'imur': 405, 'pos': {'x': 4.43, 'y': 5.0, 'z': -0.49}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '1D33', '4090'], 'Ax': ['4.40', '5.10', '0.00', '5.10'], 'Ay': ['3.66', '7.20', '7.20', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.03', '2.80', '5.05', '5.80']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 188, 'urf': 100, 'umf': 100, 'ull': 45, 'urr': 37, 'ubb': 60, 'ul2': 38, 'ur2': 45, 'l1d': 2612, 'lld': 2657, 'rrd': 1592, 'r1d': 1271, 'imur': 405, 'pos': {'x': 4.46, 'y': 5.14, 'z': -0.47}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['86AE', '1991', '1D33', '4090'], 'Ax': ['5.10', '4.40', '0.00', '5.10'], 'Ay': ['7.20', '3.66', '7.20', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.88', '2.13', '5.04', '5.96']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 175, 'urf': 100, 'umf': 100, 'ull': 54, 'urr': 44, 'ubb': 89, 'ul2': 48, 'ur2': 41, 'l1d': 1515, 'lld': 1636, 'rrd': 1926, 'r1d': 1909, 'imur': 405, 'pos': {'x': 4.3, 'y': 5.05, 'z': -0.62}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '4097', '1D33'], 'Ax': ['4.40', '5.10', '1.60', '0.00'], 'Ay': ['3.66', '7.20', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.18', '2.81', '3.93', '5.06']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 244, 'urf': 100, 'umf': 100, 'ull': 65, 'urr': 43, 'ubb': 62, 'ul2': 44, 'ur2': 36, 'l1d': 1865, 'lld': 1491, 'rrd': 2566, 'r1d': 1400, 'imur': 405, 'pos': {'x': 4.38, 'y': 5.29, 'z': -0.53}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '4097', '1D33'], 'Ax': ['4.40', '5.10', '1.60', '0.00'], 'Ay': ['3.66', '7.20', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.30', '2.54', '3.94', '5.00']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 196, 'urf': 100, 'umf': 100, 'ull': 81, 'urr': 120, 'ubb': 63, 'ul2': 61, 'ur2': 41, 'l1d': 2505, 'lld': 1663, 'rrd': 1907, 'r1d': 2159, 'imur': 405, 'pos': {'x': 4.16, 'y': 5.52, 'z': -0.47}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1991', '86AE', '4097', '1D33'], 'Ax': ['4.40', '5.10', '1.60', '0.00'], 'Ay': ['3.66', '7.20', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.42', '2.47', '3.83', '4.66']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.91, 'oldy': 4.47, 'imuc': 405.1480507803443, 'minimu': 146, 'mode': 'avoidance', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 260, 'urf': 100, 'umf': 100, 'ull': 86, 'urr': 120, 'ubb': 67, 'ul2': 65, 'ur2': 76, 'l1d': 1250, 'lld': 2054, 'rrd': 1907, 'r1d': 1984, 'imur': 405, 'pos': {'x': 4.1, 'y': 5.57, 'z': -0.48}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['86AE', '1991', '4097', '1D33'], 'Ax': ['5.10', '4.40', '1.60', '0.00'], 'Ay': ['7.20', '3.66', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.48', '2.48', '3.81', '4.64']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.1, 'oldy': 5.57, 'imuc': 413.7022237899468, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 260, 'urf': 100, 'umf': 100, 'ull': 86, 'urr': 120, 'ubb': 67, 'ul2': 65, 'ur2': 76, 'l1d': 1250, 'lld': 2054, 'rrd': 1907, 'r1d': 1984, 'imur': 408, 'pos': {'x': 4.1, 'y': 5.57, 'z': -0.48}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['86AE', '1991', '4097', '1D33'], 'Ax': ['5.10', '4.40', '1.60', '0.00'], 'Ay': ['7.20', '3.66', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.48', '2.48', '3.81', '4.64']}, 'a': 2.97, 'b': 6.4, 'oldx': 4.1, 'oldy': 5.57, 'imuc': 413.7022237899468, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
